"first_name","last_name","y_coord","x_coord","det_mfg","det_model","mic_type","refl_type","mic_ht","mic_ht_units","night","call_id_1","call_id_2","site_ID","det_id","LANO","MYTH","MYEV","LABL","ANPA","MYCI","EUMA","MYLU","MYCA","LACI","EUPE","MYYU","TABR","MYVO","EPFU","COTO","PAHE"
"Zack","Steel",38.55,-120.31,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/17/2017","Sonobat 3","None","eldorado","EL10A.E",0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0
"Zack","Steel",38.55,-120.31,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/15/2017","Sonobat 3","None","eldorado","EL10A.E",0,0,1,0,0,0,0,0,24,0,4,0,1,0,0,0,0
"Zack","Steel",38.55,-120.31,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/23/2017","Sonobat 3","None","eldorado","EL10A.E",0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"Zack","Steel",38.55,-120.31,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/29/2017","Sonobat 3","None","eldorado","EL10A.E",0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0
"Zack","Steel",38.55,-120.31,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/26/2017","Sonobat 3","None","eldorado","EL10A.E",0,0,2,0,0,3,0,0,14,0,0,0,0,0,0,0,0
"Zack","Steel",38.55,-120.31,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/27/2017","Sonobat 3","None","eldorado","EL10A.E",0,0,1,0,0,1,0,0,6,0,0,0,1,0,0,0,0
"Zack","Steel",38.55,-120.31,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/18/2017","Sonobat 3","None","eldorado","EL10A.E",0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0
"Zack","Steel",38.55,-120.31,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/25/2017","Sonobat 3","None","eldorado","EL10A.E",0,0,1,0,0,0,0,0,15,0,0,0,1,0,0,0,0
"Zack","Steel",38.55,-120.31,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/16/2017","Sonobat 3","None","eldorado","EL10A.E",1,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0
"Zack","Steel",38.55,-120.31,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/14/2017","Sonobat 3","None","eldorado","EL10A.E",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Zack","Steel",38.55,-120.31,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/21/2017","Sonobat 3","None","eldorado","EL10A.E",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1
"Zack","Steel",38.55,-120.31,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/19/2017","Sonobat 3","None","eldorado","EL10A.E",0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0
"Zack","Steel",38.55,-120.31,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/24/2017","Sonobat 3","None","eldorado","EL10A.E",0,0,3,0,0,0,0,0,20,0,0,1,0,0,0,0,0
"Zack","Steel",38.55,-120.31,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/28/2017","Sonobat 3","None","eldorado","EL10A.E",0,0,3,0,0,6,0,0,23,0,0,0,0,0,0,0,0
"Zack","Steel",38.55,-120.31,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/22/2017","Sonobat 3","None","eldorado","EL10A.E",0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
"Zack","Steel",38.55,-120.31,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/20/2017","Sonobat 3","None","eldorado","EL10A.E",0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
"Zack","Steel",38.536,-120.31105,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/27/2017","Sonobat 3","None","eldorado","EL24B.W",0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"Zack","Steel",38.536,-120.31105,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/20/2017","Sonobat 3","None","eldorado","EL24B.W",0,0,0,0,0,1,0,1,41,0,0,0,1,0,1,0,1
"Zack","Steel",38.536,-120.31105,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/28/2017","Sonobat 3","None","eldorado","EL24B.W",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"Zack","Steel",38.536,-120.31105,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/17/2017","Sonobat 3","None","eldorado","EL24B.W",0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
"Zack","Steel",38.536,-120.31105,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/25/2017","Sonobat 3","None","eldorado","EL24B.W",0,0,1,0,0,0,0,0,27,0,0,0,0,0,1,0,3
"Zack","Steel",38.536,-120.31105,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/29/2017","Sonobat 3","None","eldorado","EL24B.W",0,0,3,1,0,0,0,0,11,0,0,0,0,0,0,0,0
"Zack","Steel",38.536,-120.31105,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/22/2017","Sonobat 3","None","eldorado","EL24B.W",0,0,2,0,0,2,0,0,11,0,0,0,0,0,0,0,3
"Zack","Steel",38.536,-120.31105,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/21/2017","Sonobat 3","None","eldorado","EL24B.W",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Zack","Steel",38.536,-120.31105,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/26/2017","Sonobat 3","None","eldorado","EL24B.W",0,0,0,1,0,0,0,0,15,0,0,0,0,0,1,0,0
"Zack","Steel",38.536,-120.31105,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/30/2017","Sonobat 3","None","eldorado","EL24B.W",0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0
"Zack","Steel",38.536,-120.31105,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/24/2017","Sonobat 3","None","eldorado","EL24B.W",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5
"Zack","Steel",38.536,-120.31105,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/23/2017","Sonobat 3","None","eldorado","EL24B.W",0,0,0,0,0,2,0,0,16,0,0,0,0,0,0,0,1
"Zack","Steel",38.536,-120.31105,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/18/2017","Sonobat 3","None","eldorado","EL24B.W",0,0,0,0,0,0,0,0,66,0,0,0,0,0,2,0,0
"Zack","Steel",38.536,-120.31105,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/19/2017","Sonobat 3","None","eldorado","EL24B.W",0,0,2,0,0,4,0,0,34,0,0,0,0,0,1,0,0
"Zack","Steel",38.53595,-120.32253,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","07/28/2017","Sonobat 3","None","eldorado","EL30A.W",22,5,0,0,0,0,0,0,11,0,0,0,22,0,26,0,0
"Zack","Steel",38.53595,-120.32253,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/07/2017","Sonobat 3","None","eldorado","EL30A.W",0,0,0,0,0,0,0,2,14,0,0,0,3,0,7,0,1
"Zack","Steel",38.53595,-120.32253,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","07/27/2017","Sonobat 3","None","eldorado","EL30A.W",14,0,0,0,1,0,0,1,16,0,0,0,4,0,23,0,0
"Zack","Steel",38.53595,-120.32253,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/02/2017","Sonobat 3","None","eldorado","EL30A.W",19,1,0,0,0,0,0,0,20,1,0,0,11,0,7,0,0
"Zack","Steel",38.53595,-120.32253,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/10/2017","Sonobat 3","None","eldorado","EL30A.W",11,0,1,0,0,0,0,0,3,0,0,0,0,0,7,0,0
"Zack","Steel",38.53595,-120.32253,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/06/2017","Sonobat 3","None","eldorado","EL30A.W",0,1,0,0,1,0,0,1,11,0,0,0,6,0,1,0,0
"Zack","Steel",38.53595,-120.32253,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/04/2017","Sonobat 3","None","eldorado","EL30A.W",16,0,0,0,0,0,0,0,5,0,0,0,4,0,20,0,0
"Zack","Steel",38.53595,-120.32253,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","07/31/2017","Sonobat 3","None","eldorado","EL30A.W",21,0,0,0,0,0,0,0,7,0,0,0,44,0,21,0,0
"Zack","Steel",38.53595,-120.32253,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/09/2017","Sonobat 3","None","eldorado","EL30A.W",3,0,0,0,0,0,0,0,5,0,0,0,4,0,7,0,0
"Zack","Steel",38.53595,-120.32253,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/08/2017","Sonobat 3","None","eldorado","EL30A.W",2,0,2,0,0,0,0,0,4,0,0,0,1,0,8,0,0
"Zack","Steel",38.53595,-120.32253,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/05/2017","Sonobat 3","None","eldorado","EL30A.W",7,1,0,0,0,0,0,1,1,0,0,0,5,0,8,0,0
"Zack","Steel",38.53595,-120.32253,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","07/29/2017","Sonobat 3","None","eldorado","EL30A.W",20,1,1,0,0,0,0,3,18,0,1,3,7,0,27,0,0
"Zack","Steel",38.53595,-120.32253,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","07/30/2017","Sonobat 3","None","eldorado","EL30A.W",20,1,1,0,0,0,0,3,5,0,0,0,14,0,32,0,0
"Zack","Steel",38.53595,-120.32253,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/01/2017","Sonobat 3","None","eldorado","EL30A.W",52,2,1,0,0,0,0,1,3,0,0,0,5,0,14,0,1
"Zack","Steel",38.53595,-120.32253,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","08/03/2017","Sonobat 3","None","eldorado","EL30A.W",22,0,0,0,0,0,0,0,8,0,0,0,6,0,7,0,0
"Zack","Steel",38.54,-120.33,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/03/2017","Sonobat 3","None","eldorado","EL30B.N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.54,-120.33,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","05/29/2017","Sonobat 3","None","eldorado","EL30B.N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.54,-120.33,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/02/2017","Sonobat 3","None","eldorado","EL30B.N",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"Zack","Steel",38.54,-120.33,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","05/26/2017","Sonobat 3","None","eldorado","EL30B.N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.54,-120.33,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/06/2017","Sonobat 3","None","eldorado","EL30B.N",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Zack","Steel",38.54,-120.33,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/05/2017","Sonobat 3","None","eldorado","EL30B.N",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"Zack","Steel",38.54,-120.33,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","05/30/2017","Sonobat 3","None","eldorado","EL30B.N",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Zack","Steel",38.54,-120.33,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","05/28/2017","Sonobat 3","None","eldorado","EL30B.N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.54,-120.33,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/07/2017","Sonobat 3","None","eldorado","EL30B.N",0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
"Zack","Steel",38.54,-120.33,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","05/31/2017","Sonobat 3","None","eldorado","EL30B.N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.54,-120.33,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/01/2017","Sonobat 3","None","eldorado","EL30B.N",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Zack","Steel",38.54,-120.33,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","05/25/2017","Sonobat 3","None","eldorado","EL30B.N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.54,-120.33,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","05/24/2017","Sonobat 3","None","eldorado","EL30B.N",0,0,2,0,0,0,0,0,0,1,0,0,6,0,0,0,0
"Zack","Steel",38.54,-120.33,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/04/2017","Sonobat 3","None","eldorado","EL30B.N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.54,-120.33,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","06/08/2017","Sonobat 3","None","eldorado","EL30B.N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.54,-120.33,"SonoBat","SM3BAT","SMM-U1","None",2.8,"meters","05/27/2017","Sonobat 3","None","eldorado","EL30B.N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.48,-120.35,"SonoBat","SM3BAT","SM3-U1","None",3,"meters","05/11/2017","Sonobat 3","None","eldorado","PW03.1",1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Zack","Steel",38.48,-120.35,"SonoBat","SM3BAT","SM3-U1","None",3,"meters","05/18/2017","Sonobat 3","None","eldorado","PW03.1",6,1,6,0,0,0,0,0,1,0,0,0,8,0,0,0,0
"Zack","Steel",38.48,-120.35,"SonoBat","SM3BAT","SM3-U1","None",3,"meters","05/14/2017","Sonobat 3","None","eldorado","PW03.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.48,-120.35,"SonoBat","SM3BAT","SM3-U1","None",3,"meters","05/13/2017","Sonobat 3","None","eldorado","PW03.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.48,-120.35,"SonoBat","SM3BAT","SM3-U1","None",3,"meters","05/10/2017","Sonobat 3","None","eldorado","PW03.1",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Zack","Steel",38.48,-120.35,"SonoBat","SM3BAT","SM3-U1","None",3,"meters","05/15/2017","Sonobat 3","None","eldorado","PW03.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.48,-120.35,"SonoBat","SM3BAT","SM3-U1","None",3,"meters","05/12/2017","Sonobat 3","None","eldorado","PW03.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.48,-120.35,"SonoBat","SM3BAT","SM3-U1","None",3,"meters","05/20/2017","Sonobat 3","None","eldorado","PW03.1",18,0,8,0,0,0,0,1,3,0,0,0,7,0,1,0,0
"Zack","Steel",38.48,-120.35,"SonoBat","SM3BAT","SM3-U1","None",3,"meters","05/09/2017","Sonobat 3","None","eldorado","PW03.1",18,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Zack","Steel",38.48,-120.35,"SonoBat","SM3BAT","SM3-U1","None",3,"meters","05/17/2017","Sonobat 3","None","eldorado","PW03.1",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"Zack","Steel",38.48,-120.35,"SonoBat","SM3BAT","SM3-U1","None",3,"meters","05/19/2017","Sonobat 3","None","eldorado","PW03.1",24,0,1,0,0,0,0,0,4,0,0,0,10,0,0,0,0
"Zack","Steel",38.48,-120.35,"SonoBat","SM3BAT","SM3-U1","None",3,"meters","05/16/2017","Sonobat 3","None","eldorado","PW03.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zack","Steel",38.5,-120.24,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","06/18/2017","Sonobat 3","None","eldorado","PW05.5",0,1,0,0,0,0,0,0,1,0,0,0,87,0,0,0,2
"Zack","Steel",38.5,-120.24,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","06/21/2017","Sonobat 3","None","eldorado","PW05.5",4,0,0,0,0,0,0,1,2,0,0,0,45,0,0,0,2
"Zack","Steel",38.5,-120.24,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","06/15/2017","Sonobat 3","None","eldorado","PW05.5",7,0,0,0,3,0,0,0,0,0,0,0,10,0,2,0,0
"Zack","Steel",38.5,-120.24,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","06/17/2017","Sonobat 3","None","eldorado","PW05.5",26,1,0,0,1,0,0,0,2,2,0,0,30,0,0,0,4
"Zack","Steel",38.5,-120.24,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","06/20/2017","Sonobat 3","None","eldorado","PW05.5",9,0,0,0,0,0,0,0,2,0,0,0,57,0,0,0,1
"Zack","Steel",38.5,-120.24,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","06/25/2017","Sonobat 3","None","eldorado","PW05.5",15,0,0,0,0,0,0,0,0,1,0,0,47,0,1,0,1
"Zack","Steel",38.5,-120.24,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","06/27/2017","Sonobat 3","None","eldorado","PW05.5",19,1,0,0,0,0,0,0,2,0,0,0,31,0,0,0,0
"Zack","Steel",38.5,-120.24,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","06/22/2017","Sonobat 3","None","eldorado","PW05.5",8,0,0,1,0,0,0,0,0,0,0,0,91,0,0,0,3
"Zack","Steel",38.5,-120.24,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","06/19/2017","Sonobat 3","None","eldorado","PW05.5",6,0,0,0,1,0,0,0,1,0,0,0,42,0,0,0,2
"Zack","Steel",38.5,-120.24,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","07/01/2017","Sonobat 3","None","eldorado","PW05.5",18,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
"Zack","Steel",38.5,-120.24,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","06/16/2017","Sonobat 3","None","eldorado","PW05.5",19,1,0,0,1,0,0,0,0,3,0,1,27,0,1,0,2
"Zack","Steel",38.5,-120.24,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","06/24/2017","Sonobat 3","None","eldorado","PW05.5",4,0,1,0,0,0,0,0,2,3,0,1,45,0,1,0,0
"Zack","Steel",38.5,-120.24,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","06/29/2017","Sonobat 3","None","eldorado","PW05.5",18,0,0,0,0,0,0,0,2,2,0,0,45,0,1,0,2
"Zack","Steel",38.5,-120.24,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","06/23/2017","Sonobat 3","None","eldorado","PW05.5",8,0,1,0,0,0,0,0,0,0,0,0,68,0,0,0,0
"Zack","Steel",38.5,-120.24,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","06/26/2017","Sonobat 3","None","eldorado","PW05.5",19,0,0,0,0,0,0,0,4,0,0,0,81,0,0,0,3
"Zack","Steel",38.5,-120.24,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","06/14/2017","Sonobat 3","None","eldorado","PW05.5",8,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0
"Zack","Steel",38.5,-120.24,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","06/30/2017","Sonobat 3","None","eldorado","PW05.5",8,0,2,0,0,0,0,0,2,0,0,0,108,0,0,0,0
"Zack","Steel",38.5,-120.24,"SonoBat","SM3BAT","SMM-U1","None",2.9,"meters","06/28/2017","Sonobat 3","None","eldorado","PW05.5",8,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,3
"Zack","Steel",38.49,-120.28,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters","06/14/2017","Sonobat 3","None","eldorado","PW06.4",22,0,0,0,0,0,0,0,3,3,0,0,55,0,10,0,0
"Zack","Steel",38.49,-120.28,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters","06/22/2017","Sonobat 3","None","eldorado","PW06.4",3,0,0,0,0,0,0,0,2,0,0,1,20,0,1,0,0
"Zack","Steel",38.49,-120.28,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters","06/21/2017","Sonobat 3","None","eldorado","PW06.4",6,0,0,0,0,0,0,0,10,2,0,2,24,0,1,0,0
"Zack","Steel",38.49,-120.28,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters","06/26/2017","Sonobat 3","None","eldorado","PW06.4",40,0,0,0,0,0,0,0,13,2,0,1,70,0,12,0,1
"Zack","Steel",38.49,-120.28,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters","06/25/2017","Sonobat 3","None","eldorado","PW06.4",0,0,1,0,0,0,0,0,1,2,0,1,28,0,0,0,1
"Zack","Steel",38.49,-120.28,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters","06/15/2017","Sonobat 3","None","eldorado","PW06.4",31,0,0,0,0,0,0,0,4,7,0,4,118,0,4,0,0
"Zack","Steel",38.49,-120.28,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters","06/24/2017","Sonobat 3","None","eldorado","PW06.4",5,0,0,0,0,0,0,0,7,4,0,0,21,0,5,0,1
"Zack","Steel",38.49,-120.28,"SonoBat","SM3BAT","SM3-U1","None",2.8,"meters","06/23/2017","Sonobat 3","None","eldorado","PW06.4",3,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,1
